what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1323500501281
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1323500505859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500524484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500729421
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1323500731828
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1323500790750
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1323500790828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500806468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500830093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500831468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500849437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500872765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501201765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501203593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501213140
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501213765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501214625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501215375
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323501224484
